ACCIDENT_NO,SURFACE_COND,SURFACE_COND_DESC,SURFACE_COND_SEQ
T20220023645,1,Dry,0
T20220023915,1,Dry,1
T20220023908,1,Dry,0
T20220023859,1,Dry,0
T20220023947,1,Dry,1
T20220026439,1,Dry,1
T20220026352,9,Unk.,0
T20220023734,1,Dry,1
T20220023721,1,Dry,1
T20220023700,1,Dry,0
T20220025437,9,Unk.,0
T20220023981,1,Dry,0
T20220023685,1,Dry,0
T20220023679,1,Dry,0
T20220023678,1,Dry,1
T20220023674,1,Dry,1
T20220023673,1,Dry,1
T20220023672,1,Dry,1
T20220023671,1,Dry,0
T20220023670,1,Dry,0
T20220023668,1,Dry,0
T20220023666,1,Dry,1
T20220023664,1,Dry,0
T20220023663,1,Dry,0
T20220023662,1,Dry,0
T20220023661,1,Dry,1
T20220023660,1,Dry,0
T20220023659,2,Wet,1
T20220023656,1,Dry,1
T20220023655,1,Dry,1
T20220023654,1,Dry,0
T20220023652,1,Dry,0
T20220023650,1,Dry,1
T20220023649,1,Dry,0
T20220023647,1,Dry,1
T20220023641,1,Dry,0
T20220023639,1,Dry,0
T20220023637,1,Dry,0
T20220023626,1,Dry,1
T20220023624,1,Dry,1
T20220023622,1,Dry,0
T20220023718,2,Wet,0
T20220023802,1,Dry,1
T20220023702,1,Dry,1
T20220023989,2,Wet,1
T20220023750,1,Dry,1
T20220023749,1,Dry,0
T20220023706,1,Dry,0
T20220023732,1,Dry,1
T20220023747,2,Wet,0
T20220023728,1,Dry,1
T20220023761,1,Dry,1
T20220023997,2,Wet,0
T20220023717,1,Dry,0
T20220023681,1,Dry,1
T20220023714,1,Dry,1
T20220023773,2,Wet,0
T20220023743,1,Dry,0
T20220023711,1,Dry,1
T20220023756,2,Wet,0
T20220023775,1,Dry,0
T20220023741,1,Dry,0
T20220023740,9,Unk.,0
T20220024542,9,Unk.,0
T20220023710,1,Dry,0
T20220023682,1,Dry,1
T20220023701,1,Dry,0
T20220023687,1,Dry,1
T20220023824,2,Wet,1
T20220023738,1,Dry,1
T20220023796,1,Dry,0
T20230002824,1,Dry,0
T20220023878,9,Unk.,0
T20220023693,1,Dry,1
T20220023709,1,Dry,0
T20220023737,1,Dry,1
T20220023697,1,Dry,0
T20220023698,1,Dry,1
T20220025779,1,Dry,0
T20220024093,1,Dry,0
T20220023770,2,Wet,1
T20220024203,1,Dry,0
T20220023790,1,Dry,1
T20220025295,2,Wet,0
T20220023836,1,Dry,0
T20220023863,1,Dry,0
T20230027376,2,Wet,1
T20220023872,1,Dry,0
T20220024686,9,Unk.,0
T20220023768,2,Wet,1
T20220024553,2,Wet,1
T20220023799,1,Dry,0
T20230002413,1,Dry,1
T20220026111,9,Unk.,1
T20220023788,2,Wet,0
T20220023984,9,Unk.,1
T20220023825,1,Dry,1
T20220023786,2,Wet,1
T20220024422,2,Wet,0
T20220026835,2,Wet,0
T20220023777,2,Wet,0
T20230013335,9,Unk.,0
T20220023763,9,Unk.,0
T20220023803,2,Wet,1
T20220023805,1,Dry,1
T20220024014,2,Wet,0
T20220023807,1,Dry,1
T20220023808,1,Dry,1
T20230004407,9,Unk.,1
T20220023812,1,Dry,0
T20220023813,1,Dry,0
T20220024750,1,Dry,0
T20220023764,1,Dry,0
T20220023817,1,Dry,0
T20220023818,2,Wet,1
T20220023794,2,Wet,1
T20220023791,2,Wet,0
T20220026392,1,Dry,0
T20220023785,2,Wet,1
T20220023783,2,Wet,0
T20220023782,2,Wet,0
T20220023814,1,Dry,0
T20220023886,1,Dry,1
T20220023885,1,Dry,0
T20220023866,1,Dry,0
T20220023848,1,Dry,1
T20220023849,1,Dry,1
T20220023876,1,Dry,0
T20220023851,1,Dry,0
T20220023852,1,Dry,0
T20220023884,2,Wet,0
T20220023882,1,Dry,0
T20220023877,1,Dry,0
T20220023881,1,Dry,0
T20220023879,3,Muddy,1
T20220024141,1,Dry,1
T20220023857,1,Dry,1
T20220023860,1,Dry,1
T20220023831,1,Dry,0
T20220023833,1,Dry,1
T20220023834,1,Dry,0
T20230003374,2,Wet,1
T20220023846,1,Dry,0
T20220023850,1,Dry,0
T20220023835,1,Dry,1
T20220023887,2,Wet,0
T20220023889,1,Dry,0
T20220023890,1,Dry,0
T20220023861,1,Dry,0
T20220023893,1,Dry,0
T20220024697,9,Unk.,0
T20220023899,1,Dry,1
T20230001190,1,Dry,0
T20220025805,1,Dry,1
T20220023832,1,Dry,1
T20220023844,1,Dry,0
T20220025564,3,Muddy,0
T20220025153,1,Dry,0
T20220028260,9,Unk.,1
T20220023847,2,Wet,1
T20220023862,1,Dry,0
T20220023985,1,Dry,1
T20220025999,1,Dry,0
T20220023961,1,Dry,1
T20220023954,1,Dry,0
T20220024247,2,Wet,1
T20220027076,2,Wet,0
T20220023928,2,Wet,1
T20230005991,1,Dry,1
T20220024013,2,Wet,0
T20220023949,1,Dry,0
T20220023945,1,Dry,1
T20220023920,1,Dry,0
T20230012689,1,Dry,1
T20220023934,2,Wet,1
T20220023941,1,Dry,1
T20220023936,2,Wet,0
T20220027699,1,Dry,1
T20220023916,2,Wet,1
T20220023905,1,Dry,0
T20220023904,2,Wet,1
T20220023903,2,Wet,0
T20220023902,1,Dry,0
T20220023901,2,Wet,0
T20220023900,1,Dry,1
T20220023924,1,Dry,0
T20220024589,1,Dry,1
T20220024087,1,Dry,0
T20220023922,1,Dry,1
T20220023940,2,Wet,1
T20220024508,1,Dry,1
T20220028645,2,Wet,1
T20220025690,2,Wet,0
T20220024019,1,Dry,0
T20220024038,1,Dry,0
T20220024041,2,Wet,1
T20220024045,1,Dry,1
T20220024047,1,Dry,0
T20220024048,1,Dry,1
T20220024053,1,Dry,1
T20220024111,1,Dry,1
T20220024056,2,Wet,1
T20220024227,2,Wet,0
T20220024057,1,Dry,0
T20220024060,1,Dry,1
T20220024155,9,Unk.,1
T20220024061,1,Dry,1
T20220024235,1,Dry,1
T20220023965,2,Wet,1
T20220023976,2,Wet,0
T20220024611,1,Dry,1
T20220024054,1,Dry,1
T20220024893,1,Dry,0
T20220024062,1,Dry,1
T20220024064,2,Wet,0
T20220025067,1,Dry,1
T20220024525,2,Wet,1
T20220024288,1,Dry,1
T20220028806,1,Dry,0
T20220024075,1,Dry,1
T20220024095,1,Dry,0
T20220024018,1,Dry,0
T20220024242,1,Dry,0
T20220024020,1,Dry,1
T20220024027,2,Wet,1
T20220024028,1,Dry,0
T20220024029,1,Dry,1
T20220024034,1,Dry,1
T20220024101,9,Unk.,0
T20220023991,2,Wet,1
T20220024003,1,Dry,0
T20220024009,1,Dry,1
T20220024105,2,Wet,1
T20220024116,2,Wet,1
T20220024167,1,Dry,1
T20220025992,1,Dry,0
T20220024117,2,Wet,1
T20220026235,9,Unk.,1
T20220025494,1,Dry,1
T20220024320,2,Wet,1
T20220024118,1,Dry,1
T20220024165,2,Wet,0
T20220024205,9,Unk.,0
T20220024130,1,Dry,0
T20220024109,2,Wet,1
T20220024136,9,Unk.,0
T20220024236,2,Wet,1
T20220024171,2,Wet,0
T20220024308,2,Wet,1
T20220027307,9,Unk.,1
T20220026116,2,Wet,0
T20220026525,1,Dry,1
T20230019556,2,Wet,1
T20220024140,1,Dry,0
T20220024162,2,Wet,1
T20220024142,2,Wet,0
T20220024146,2,Wet,0
T20220026028,1,Dry,0
T20220024153,2,Wet,0
T20220024163,1,Dry,0
T20220025288,2,Wet,1
T20220024164,2,Wet,0
T20220024156,1,Dry,0
T20220026468,1,Dry,0
T20220024170,2,Wet,1
T20220024295,2,Wet,0
T20220025213,1,Dry,0
T20220025380,1,Dry,1
T20220025109,1,Dry,1
T20220027146,1,Dry,0
T20220024083,2,Wet,0
T20220024084,2,Wet,1
T20220024085,1,Dry,1
T20220024089,2,Wet,0
T20220024099,1,Dry,0
T20220024103,2,Wet,0
T20220025958,1,Dry,1
T20220024104,2,Wet,0
T20220024240,2,Wet,1
T20220028555,9,Unk.,0
T20220026118,2,Wet,0
T20220024218,1,Dry,0
T20220024220,2,Wet,0
T20220024204,2,Wet,0
T20220024207,2,Wet,1
T20220025949,2,Wet,1
T20220024237,3,Muddy,0
T20220024238,2,Wet,0
T20220024231,1,Dry,1
T20220024208,2,Wet,1
T20220024209,2,Wet,0
T20220024724,9,Unk.,0
T20220024217,1,Dry,1
T20220024185,2,Wet,1
T20220024777,2,Wet,0
T20220025100,2,Wet,1
T20220024378,2,Wet,1
T20220024298,1,Dry,1
T20220027604,2,Wet,0
T20220024620,9,Unk.,0
T20220024181,2,Wet,0
T20220024239,2,Wet,0
T20220024676,3,Muddy,1
T20220024249,2,Wet,0
T20220024250,1,Dry,1
T20220024272,2,Wet,1
T20220024252,1,Dry,1
T20220024244,1,Dry,1
T20220024265,2,Wet,1
T20220024276,1,Dry,0
T20220024277,2,Wet,1
T20220024179,1,Dry,0
T20220024403,2,Wet,1
T20220024278,1,Dry,0
T20230002000,9,Unk.,1
T20220024271,2,Wet,1
T20230008469,1,Dry,1
T20220024199,1,Dry,1
T20220024194,1,Dry,0
T20220024193,2,Wet,1
T20220024266,2,Wet,1
T20220024275,2,Wet,1
T20220024264,1,Dry,1
T20220024190,2,Wet,0
T20220024173,2,Wet,1
T20220024248,2,Wet,0
T20220024189,2,Wet,0
T20220024257,2,Wet,0
T20220024462,2,Wet,1
T20220025975,1,Dry,0
T20220024188,1,Dry,0
T20220024168,2,Wet,0
T20220024186,1,Dry,0
T20220024200,2,Wet,1
T20230020829,9,Unk.,0
T20220025200,9,Unk.,0
T20220024300,2,Wet,0
T20220024319,2,Wet,0
T20220024321,2,Wet,0
T20220024322,2,Wet,1
T20220024656,1,Dry,1
T20220024323,2,Wet,1
T20220024328,2,Wet,0
T20220024330,9,Unk.,0
T20220024333,2,Wet,1
T20220025571,1,Dry,0
T20220024349,1,Dry,0
T20220025554,1,Dry,1
T20220025252,9,Unk.,1
T20220025956,1,Dry,1
T20220024315,5,Icy,1
T20220024455,9,Unk.,0
T20220024351,1,Dry,1
T20220024356,1,Dry,1
T20220024311,2,Wet,1
T20220025383,1,Dry,1
T20220024447,2,Wet,0
T20230000337,2,Wet,0
T20220024312,2,Wet,1
T20220024314,2,Wet,0
T20220029201,1,Dry,0
T20220026237,2,Wet,0
T20220024301,2,Wet,0
T20220024361,2,Wet,1
T20220024285,1,Dry,0
T20220025879,1,Dry,1
T20220024731,2,Wet,0
T20220025658,9,Unk.,0
T20220024402,1,Dry,1
T20220024427,1,Dry,1
T20220024377,1,Dry,0
T20220024352,1,Dry,0
T20220026617,9,Unk.,0
T20220028192,2,Wet,1
T20220024348,2,Wet,1
T20220024608,1,Dry,1
T20220026623,1,Dry,1
T20220024412,2,Wet,1
T20220024414,2,Wet,1
T20220024379,2,Wet,0
T20220024436,2,Wet,1
T20220024357,2,Wet,1
T20220024370,1,Dry,0
T20220024426,2,Wet,1
T20220026978,1,Dry,0
T20220024584,3,Muddy,2
T20220025292,3,Muddy,1
T20220024532,1,Dry,0
T20220024516,9,Unk.,1
T20220024389,1,Dry,1
T20220024391,1,Dry,1
T20220024392,1,Dry,0
T20220024393,1,Dry,1
T20220024401,1,Dry,1
T20220024360,9,Unk.,0
T20220024717,1,Dry,0
T20220024404,1,Dry,0
T20220024406,2,Wet,1
T20220024409,2,Wet,1
T20220024420,2,Wet,0
T20220024371,2,Wet,1
T20220024421,2,Wet,0
T20220024444,1,Dry,1
T20220024386,1,Dry,1
T20220024382,1,Dry,0
T20220024566,2,Wet,0
T20220024375,1,Dry,1
T20220027215,9,Unk.,0
T20220024362,2,Wet,0
T20220024413,2,Wet,1
T20220024388,2,Wet,1
T20220024500,1,Dry,0
T20220024452,1,Dry,1
T20220024469,1,Dry,0
T20220024453,1,Dry,0
T20220024443,2,Wet,1
T20220024461,1,Dry,0
T20220024486,2,Wet,0
T20220024463,1,Dry,1
T20220026519,1,Dry,1
T20220024474,9,Unk.,0
T20220024476,1,Dry,1
T20220024544,9,Unk.,1
T20220024491,1,Dry,1
T20220025066,1,Dry,1
T20220024493,2,Wet,1
T20220024499,1,Dry,1
T20220024501,1,Dry,0
T20220024478,1,Dry,1
T20220026338,1,Dry,1
T20220024482,1,Dry,0
T20220024483,1,Dry,0
T20220024851,2,Wet,0
T20220024448,2,Wet,1
T20220025628,1,Dry,0
T20230006075,1,Dry,0
T20220028915,9,Unk.,0
T20220024765,9,Unk.,0
T20220024484,1,Dry,1
T20220024438,2,Wet,1
T20220025085,9,Unk.,0
T20220024524,1,Dry,1
T20220025009,1,Dry,1
T20220024879,2,Wet,0
T20220024535,1,Dry,0
T20220024533,1,Dry,0
T20220024661,1,Dry,1
T20220024503,1,Dry,0
T20220024536,1,Dry,0
T20220024555,1,Dry,0
T20220024518,2,Wet,0
T20220024541,1,Dry,0
T20220024651,1,Dry,0
T20220024803,9,Unk.,1
T20220024559,1,Dry,1
T20220024560,2,Wet,1
T20220025130,1,Dry,0
T20220024563,2,Wet,1
T20220026357,1,Dry,0
T20220024569,1,Dry,0
T20220024581,1,Dry,1
T20220024580,2,Wet,0
T20220024523,1,Dry,0
T20220024572,2,Wet,1
T20220024574,1,Dry,0
T20220024595,1,Dry,1
T20220024539,1,Dry,1
T20220024557,2,Wet,1
T20220024504,1,Dry,0
T20220024538,3,Muddy,2
T20220024545,3,Muddy,2
T20220024515,1,Dry,0
T20220024546,1,Dry,0
T20220024760,1,Dry,0
T20220024549,9,Unk.,0
T20220025734,1,Dry,0
T20220024607,1,Dry,1
T20220024626,2,Wet,0
T20220024630,2,Wet,1
T20220025885,2,Wet,0
T20220024631,2,Wet,1
T20220024632,1,Dry,0
T20220025272,2,Wet,0
T20220025932,2,Wet,0
T20220024800,2,Wet,0
T20230000623,1,Dry,1
T20230001641,2,Wet,0
T20220024598,2,Wet,1
T20220024594,2,Wet,0
T20220024590,1,Dry,1
T20220024588,1,Dry,0
T20220024586,1,Dry,0
T20220024615,1,Dry,1
T20220024602,2,Wet,0
T20220024617,2,Wet,0
T20220024609,2,Wet,1
T20220024618,2,Wet,0
T20220024601,2,Wet,0
T20220024619,2,Wet,1
T20220024585,2,Wet,1
T20220024579,1,Dry,1
T20220024691,1,Dry,0
T20230001696,1,Dry,0
T20220025234,2,Wet,0
T20220024830,2,Wet,0
T20230011253,1,Dry,0
T20220024642,1,Dry,1
T20220024685,1,Dry,1
T20220024688,1,Dry,0
T20220027869,1,Dry,0
T20220024658,1,Dry,1
T20220028027,1,Dry,1
T20220027892,1,Dry,1
T20220024643,1,Dry,0
T20220025013,1,Dry,0
T20230016224,9,Unk.,1
T20220024653,1,Dry,1
T20220024677,1,Dry,1
T20220024647,2,Wet,1
T20220024679,2,Wet,0
T20220024660,2,Wet,1
T20220025060,1,Dry,0
T20220024648,1,Dry,0
T20220024649,1,Dry,1
T20220024652,1,Dry,1
T20220024665,1,Dry,0
T20220026354,9,Unk.,0
T20220024673,2,Wet,1
T20220024641,1,Dry,1
T20220027199,1,Dry,0
T20220024700,2,Wet,0
T20220024701,1,Dry,0
T20220024704,1,Dry,1
T20220024706,1,Dry,1
T20220024707,2,Wet,0
T20220024709,1,Dry,0
T20220025774,1,Dry,1
T20220024753,1,Dry,0
T20220025401,9,Unk.,1
T20220025385,3,Muddy,2
T20220024633,1,Dry,1
T20220024680,2,Wet,1
T20220024933,1,Dry,1
T20220025971,1,Dry,0
T20220025092,1,Dry,1
T20220024708,1,Dry,0
T20220024772,1,Dry,0
T20220024712,2,Wet,1
T20220024713,1,Dry,0
T20220024716,1,Dry,0
T20220024729,2,Wet,1
T20220024996,1,Dry,1
T20220024734,1,Dry,0
T20220024770,1,Dry,0
T20220024743,2,Wet,0
T20220024769,1,Dry,1
T20220024819,1,Dry,1
T20220025396,1,Dry,1
T20220025090,1,Dry,0
T20220024764,1,Dry,1
T20220024790,2,Wet,1
T20220024736,1,Dry,0
T20220024782,1,Dry,0
T20220024754,1,Dry,0
T20220024776,1,Dry,0
T20220024763,1,Dry,1
T20220024774,9,Unk.,1
T20220025029,9,Unk.,0
T20220025977,9,Unk.,1
T20220024931,1,Dry,0
T20220025936,1,Dry,0
T20220025284,1,Dry,0
T20220025267,1,Dry,1
T20220024854,1,Dry,0
T20220024853,1,Dry,0
T20220024818,1,Dry,0
T20220024850,2,Wet,0
T20220025904,1,Dry,1
T20220024846,1,Dry,0
T20220024844,1,Dry,1
T20220027358,1,Dry,1
T20220024842,1,Dry,0
T20220024813,1,Dry,0
T20220024812,1,Dry,0
T20220024810,1,Dry,0
T20220024839,1,Dry,1
T20220025472,1,Dry,1
T20220024884,1,Dry,1
T20230000307,1,Dry,0
T20220027110,1,Dry,0
T20230005666,1,Dry,1
T20220024836,1,Dry,1
T20220024834,1,Dry,1
T20220024827,1,Dry,1
T20220024832,1,Dry,1
T20220024831,1,Dry,0
T20220025177,1,Dry,1
T20220024804,1,Dry,1
T20220025016,1,Dry,0
T20230016323,1,Dry,0
T20220024829,2,Wet,1
T20220026755,1,Dry,1
T20220024881,1,Dry,1
T20220024878,1,Dry,0
T20220024837,1,Dry,1
T20220024875,1,Dry,1
T20220024874,1,Dry,0
T20220025576,9,Unk.,1
T20220026971,1,Dry,0
T20220025402,1,Dry,1
T20220024794,2,Wet,1
T20220024793,1,Dry,1
T20220024824,5,Icy,0
T20220024872,1,Dry,0
T20220024823,1,Dry,1
T20220024869,1,Dry,1
T20220025980,1,Dry,1
T20220024862,1,Dry,1
T20220024861,1,Dry,0
T20220024858,1,Dry,0
T20220024938,1,Dry,1
T20220024857,1,Dry,0
T20220024821,1,Dry,1
T20220024926,1,Dry,1
T20220024913,1,Dry,0
T20220024912,2,Wet,0
T20220024847,1,Dry,0
T20220024948,1,Dry,1
T20220025025,1,Dry,0
T20220025281,1,Dry,1
T20220025111,1,Dry,0
T20220024949,1,Dry,0
T20220025119,9,Unk.,1
T20220024950,1,Dry,1
T20220024957,1,Dry,1
T20220024958,1,Dry,0
T20230001581,1,Dry,0
T20220024960,1,Dry,0
T20220025491,1,Dry,1
T20220025082,1,Dry,1
T20220024886,1,Dry,1
T20220025035,9,Unk.,1
T20220025801,5,Icy,1
T20220024888,1,Dry,0
T20220024890,1,Dry,0
T20220024894,1,Dry,1
T20220024895,1,Dry,0
T20220024896,1,Dry,0
T20220024964,1,Dry,0
T20220024899,1,Dry,0
T20220024965,1,Dry,0
T20220024967,1,Dry,1
T20220024970,1,Dry,1
T20220024980,1,Dry,1
T20220024985,1,Dry,1
T20220025725,9,Unk.,0
T20220024941,1,Dry,0
T20220029340,1,Dry,0
T20220024935,1,Dry,1
T20220024988,1,Dry,1
T20220026153,9,Unk.,0
T20220025278,1,Dry,0
T20220024925,1,Dry,0
T20220024923,1,Dry,1
T20220024920,1,Dry,1
T20220024918,1,Dry,1
T20220024917,1,Dry,0
T20220024916,1,Dry,0
T20220025266,9,Unk.,0
T20220024943,1,Dry,1
T20220024903,1,Dry,0
T20220025700,9,Unk.,0
T20220024946,1,Dry,0
T20220024902,1,Dry,0
T20220024901,2,Wet,1
T20220025012,1,Dry,1
T20220025219,1,Dry,0
T20220024991,1,Dry,1
T20220024994,1,Dry,0
T20220029450,1,Dry,1
T20220026523,1,Dry,0
T20220025075,9,Unk.,0
T20220025049,1,Dry,1
T20220025827,9,Unk.,1
T20220025439,1,Dry,1
T20220025167,1,Dry,0
T20220025542,1,Dry,1
T20220025006,1,Dry,1
T20220025001,1,Dry,1
T20220025031,5,Icy,1
T20220025061,1,Dry,0
T20220025047,1,Dry,1
T20220025560,1,Dry,0
T20220025028,1,Dry,0
T20220025039,1,Dry,1
T20220025026,1,Dry,1
T20220025036,2,Wet,0
T20220025976,3,Muddy,2
T20220025143,1,Dry,1
T20220025064,1,Dry,1
T20220028794,1,Dry,1
T20220025044,1,Dry,1
T20220024972,1,Dry,1
T20220025342,1,Dry,0
T20220024977,1,Dry,1
T20220025014,1,Dry,0
T20220025051,1,Dry,1
T20220025868,1,Dry,1
T20220024995,1,Dry,1
T20220025042,1,Dry,0
T20220024979,1,Dry,1
T20220025388,1,Dry,1
T20220026581,1,Dry,1
T20220024981,1,Dry,1
T20220025056,1,Dry,1
T20220025205,1,Dry,0
T20220024987,1,Dry,0
T20220025020,1,Dry,1
T20220025019,1,Dry,1
T20220025017,1,Dry,0
T20220025015,1,Dry,1
T20220027190,1,Dry,0
T20220025034,1,Dry,1
T20220025088,1,Dry,0
T20220025901,9,Unk.,0
T20220025099,1,Dry,1
T20220025078,1,Dry,1
T20220025063,1,Dry,1
T20220025116,1,Dry,0
T20220025127,1,Dry,1
T20220025370,1,Dry,1
T20220025133,1,Dry,0
T20220025102,1,Dry,1
T20220025125,2,Wet,1
T20220025080,1,Dry,1
T20220025106,1,Dry,0
T20230003485,9,Unk.,1
T20220027314,1,Dry,0
T20220025405,9,Unk.,0
T20220025145,1,Dry,0
T20220025450,1,Dry,1
T20220025081,1,Dry,0
T20220027662,2,Wet,1
T20220025083,1,Dry,0
T20220025112,1,Dry,1
T20220025723,9,Unk.,0
T20220025113,1,Dry,1
T20220025504,9,Unk.,0
T20220025115,1,Dry,0
T20220025118,2,Wet,0
T20220025084,1,Dry,1
T20220025121,1,Dry,1
T20220025211,1,Dry,1
T20220027791,2,Wet,0
T20220025055,1,Dry,0
T20220025104,1,Dry,1
T20220025122,1,Dry,1
T20220025512,1,Dry,1
T20220025108,1,Dry,1
T20230007300,1,Dry,0
T20220025123,1,Dry,1
T20220025149,1,Dry,0
T20220025251,2,Wet,0
T20220025214,1,Dry,1
T20220025204,1,Dry,1
T20220028074,1,Dry,0
T20220025207,1,Dry,0
T20220025220,2,Wet,1
T20220026119,1,Dry,0
T20230001369,1,Dry,1
T20220025221,2,Wet,1
T20220025203,1,Dry,1
T20220025190,1,Dry,0
T20220025217,2,Wet,1
T20220025218,2,Wet,0
T20220025228,1,Dry,0
T20220025290,9,Unk.,1
T20220025230,2,Wet,1
T20220025138,1,Dry,1
T20220025187,1,Dry,0
T20230003128,1,Dry,0
T20220025235,1,Dry,0
T20220026375,1,Dry,1
T20220025237,1,Dry,0
T20220025727,1,Dry,0
T20220025239,2,Wet,0
T20220025240,2,Wet,1
T20220027663,1,Dry,0
T20220025243,2,Wet,1
T20220025158,1,Dry,0
T20220026618,1,Dry,1
T20220025159,1,Dry,1
T20220025180,1,Dry,0
T20220025181,1,Dry,0
T20220025179,1,Dry,0
T20220025175,1,Dry,1
T20220025172,1,Dry,0
T20220025231,1,Dry,0
T20220025160,1,Dry,1
T20220025163,1,Dry,1
T20220025168,1,Dry,0
T20220025189,1,Dry,0
T20220025171,1,Dry,0
T20220026684,1,Dry,1
T20220026683,2,Wet,1
T20220025232,2,Wet,1
T20220026770,1,Dry,1
T20220025343,1,Dry,1
T20220025340,1,Dry,0
T20220026630,1,Dry,0
T20220026589,9,Unk.,1
T20220025316,1,Dry,0
T20220025289,1,Dry,1
T20220026103,9,Unk.,0
T20220025248,1,Dry,1
T20220025321,1,Dry,0
T20220025324,1,Dry,0
T20220025326,1,Dry,1
T20220025327,1,Dry,1
T20220025329,1,Dry,0
T20220025331,1,Dry,1
T20220025332,1,Dry,1
T20220025335,1,Dry,1
T20220025336,1,Dry,0
T20220025257,1,Dry,1
T20220025309,1,Dry,0
T20220025337,1,Dry,1
T20220025310,1,Dry,1
T20220025291,1,Dry,0
T20220025258,1,Dry,1
T20220025315,1,Dry,0
T20220025259,1,Dry,0
T20220025261,1,Dry,0
T20220025269,1,Dry,0
T20220025274,1,Dry,0
T20220025877,1,Dry,1
T20220025276,1,Dry,1
T20220025287,1,Dry,0
T20220025280,1,Dry,1
T20220025469,1,Dry,0
T20220025303,1,Dry,1
T20220025817,1,Dry,1
T20220025364,1,Dry,0
T20220025283,1,Dry,0
T20220025344,1,Dry,0
T20220025666,2,Wet,1
T20220025421,1,Dry,1
T20220025354,1,Dry,0
T20220025356,1,Dry,1
T20220025358,1,Dry,1
T20220025416,9,Unk.,0
T20220025369,1,Dry,1
T20220025371,1,Dry,1
T20220025377,1,Dry,0
T20220025413,2,Wet,0
T20220025379,1,Dry,0
T20220025412,1,Dry,0
T20220025391,2,Wet,1
T20220027129,1,Dry,0
T20220025986,1,Dry,0
T20220025899,1,Dry,0
T20220025477,1,Dry,0
T20220025573,1,Dry,1
T20220025394,1,Dry,0
T20220027169,1,Dry,0
T20230001205,1,Dry,1
T20220025398,1,Dry,0
T20220029489,1,Dry,0
T20220025641,1,Dry,0
T20220026232,1,Dry,0
T20220025451,1,Dry,1
T20220025804,1,Dry,0
T20220025561,1,Dry,0
T20220028779,2,Wet,1
T20220025445,1,Dry,1
T20220025441,1,Dry,1
T20220025440,2,Wet,0
T20230017294,2,Wet,0
T20220029176,2,Wet,1
T20220027738,1,Dry,1
T20220025436,1,Dry,0
T20220025411,1,Dry,1
T20220025406,1,Dry,0
T20220025435,2,Wet,1
T20220025432,1,Dry,0
T20220025695,3,Muddy,1
T20220027850,9,Unk.,0
T20220025430,2,Wet,0
T20220025429,1,Dry,1
T20220025409,1,Dry,0
T20220025428,2,Wet,1
T20220025419,2,Wet,0
T20220025482,1,Dry,1
T20220025505,1,Dry,0
T20220025558,1,Dry,0
T20220025485,1,Dry,1
T20220025508,1,Dry,1
T20220025509,2,Wet,0
T20220025511,1,Dry,0
T20220025516,1,Dry,0
T20220025517,1,Dry,1
T20220026267,1,Dry,1
T20220025486,1,Dry,0
T20220028889,9,Unk.,0
T20220025488,1,Dry,1
T20220025498,1,Dry,1
T20220025518,1,Dry,1
T20220025499,1,Dry,1
T20220025522,1,Dry,1
T20220028418,1,Dry,0
T20220027926,1,Dry,1
T20220025689,2,Wet,0
T20220025503,1,Dry,0
T20220025523,1,Dry,1
T20220025705,2,Wet,0
T20220025524,1,Dry,0
T20220025525,2,Wet,0
T20220027213,1,Dry,0
T20220026061,1,Dry,0
T20220025527,1,Dry,0
T20220025446,2,Wet,1
T20220025448,2,Wet,1
T20220026024,1,Dry,0
T20220025533,1,Dry,1
T20220029790,1,Dry,0
T20220025535,1,Dry,0
T20220025787,1,Dry,1
T20220025452,1,Dry,0
T20220025458,9,Unk.,0
T20220025462,1,Dry,1
T20220025466,2,Wet,0
T20220025501,1,Dry,0
T20230001271,9,Unk.,1
T20220025872,1,Dry,1
T20220025470,1,Dry,1
T20220025551,2,Wet,0
T20220025478,1,Dry,0
T20220025562,1,Dry,1
T20220027440,1,Dry,0
T20220025792,3,Muddy,0
T20220025569,1,Dry,1
T20220026178,9,Unk.,0
T20220026052,1,Dry,1
T20220025653,1,Dry,0
T20220025592,1,Dry,1
T20220025598,1,Dry,0
T20230006875,9,Unk.,1
T20220025570,1,Dry,1
T20220025645,1,Dry,1
T20220025587,2,Wet,1
T20220026403,9,Unk.,1
T20220025606,2,Wet,0
T20220027319,1,Dry,0
T20220025529,1,Dry,1
T20220025530,1,Dry,0
T20220025532,1,Dry,1
T20220025534,1,Dry,0
T20220025539,1,Dry,1
T20220025595,1,Dry,1
T20220025590,2,Wet,1
T20220025546,1,Dry,1
T20220026538,1,Dry,0
T20220025597,2,Wet,0
T20220028942,9,Unk.,0
T20220025572,1,Dry,0
T20220025582,1,Dry,1
T20220025556,1,Dry,1
T20220025557,1,Dry,0
T20220025559,1,Dry,1
T20220027003,1,Dry,0
T20220025635,1,Dry,1
T20220026164,9,Unk.,0
T20230008812,9,Unk.,0
T20230021597,1,Dry,1
T20220025656,1,Dry,0
T20220025746,1,Dry,1
T20220025604,2,Wet,1
T20220025650,1,Dry,1
T20220025748,1,Dry,0
T20220025649,1,Dry,0
T20220025895,1,Dry,0
T20220025642,1,Dry,0
T20220025662,1,Dry,1
T20220025605,2,Wet,1
T20220025631,1,Dry,1
T20230008003,9,Unk.,0
T20220025627,1,Dry,1
T20220025619,1,Dry,1
T20220025618,1,Dry,1
T20220025613,1,Dry,1
